user_id,avg_buy_days,first_buy_days,avg_pay_money,all_pay_money,shopping_goods,follow_stores,avg_buy_goods,Installment_money
104347354,51,227,9534,42436,175,25,1,1170
31671634,109,602,9642,53253,117,61,6,2270
69068698,176,730,5021,20826,59,84,3,1489
37212937,109,461,3593,15197,338,64,6,2212
92698656,94,880,545,5102,221,11,4,886
15533730,63,618,3702,36315,143,6,6,1947
37389910,83,480,6616,38262,144,94,1,2471
65307322,122,1075,8033,70782,10,60,2,1045
101123814,72,260,6795,24538,135,15,1,1407
16782604,65,523,6440,51818,172,6,5,1752
40172411,120,502,2076,8685,384,10,2,980
29536472,48,144,5291,15874,173,22,3,1414
3792908,124,1096,9247,81731,344,57,4,1023
78592246,180,659,2960,10837,123,40,6,2906
17823834,145,830,6617,37877,63,97,4,1563
107716823,33,301,3896,35536,340,50,3,1605
32159958,26,71,1339,3657,232,66,5,2267
4655215,29,218,4346,32670,80,85,4,2448
31505630,145,809,6060,33810,266,35,6,2845
33856817,177,676,5483,20940,333,52,3,2581
37813403,26,109,3978,16678,271,77,6,1893
61935591,134,1315,5412,53110,287,10,4,1775
32060640,104,336,7553,24403,204,93,4,1326
86031847,146,890,7559,46079,330,38,3,1242
101117589,147,1273,3430,29704,38,49,4,1521
103850067,61,583,1644,15713,232,12,3,887
58575486,129,1212,4604,43256,205,86,3,2330
66130322,168,1008,3419,20514,225,54,5,2010
96761072,119,779,93,608,36,72,6,1054
67443202,88,193,7449,16337,11,16,6,1956
53575292,150,1009,4066,27351,79,90,5,1842
81331305,171,1185,1547,10721,295,80,3,2257
73090848,43,367,7362,62833,382,100,6,2160
78910285,57,201,2497,8805,169,57,1,1252
47812959,61,363,3921,23334,164,61,6,2103
100460060,31,221,2862,20403,12,83,4,1692
68545355,107,903,839,7081,382,27,3,811
21766053,122,934,7583,58053,270,56,2,1401
32798450,153,1371,1020,9141,231,90,2,2360
90881229,134,675,9581,48263,341,74,5,2737
69644966,30,167,7697,42847,260,50,1,1355
41634927,80,694,3181,27596,315,82,4,1560
95291298,150,613,461,1883,213,30,1,1372
91594263,75,561,6360,47572,105,70,4,2534
13192003,131,468,6139,21931,347,21,1,1246
80719649,86,550,8995,57526,180,81,1,2509
22511583,113,506,1401,6273,386,100,6,982
5904633,148,380,22,56,288,25,1,1209
91310949,167,624,8363,31249,152,58,6,2571
19561001,137,1094,7744,61838,124,17,5,1872
58283803,151,1485,5471,53804,399,75,5,2307
96943880,103,741,5290,38057,129,71,5,2437
69013672,83,629,4481,33958,224,27,6,1894
52463786,119,593,2014,10037,50,35,3,915
74368554,131,786,1302,7812,398,55,4,736
61760813,32,263,7414,60933,278,22,6,1612
10400485,47,272,3257,18850,191,23,6,1894
103598593,95,760,2818,22545,180,84,6,2682
82891737,149,1458,4707,46060,240,18,5,1984
92085709,24,92,280,1073,323,17,1,1093
31143037,158,1295,1270,10410,124,90,5,2524
27367237,60,224,5078,18957,19,31,3,1272
21204218,109,735,1903,12832,259,31,1,943
73060360,166,1292,6331,49276,161,19,5,1712
75125451,83,656,1859,14692,158,89,1,2522
90572167,47,138,2722,7992,89,89,6,1980
46024394,65,360,3787,20975,182,7,6,1695
68221661,159,707,430,1912,242,2,3,1175
37902995,164,399,4801,11681,47,28,1,1352
30468913,48,335,8679,60573,117,36,5,1132
22298730,138,1057,1473,11282,72,39,2,1395
104681833,61,445,6957,50751,152,14,1,1018
106195355,98,739,8632,65092,225,74,6,1937
33043698,54,508,8419,79201,122,62,1,1702
64932534,71,240,6091,20589,368,33,4,2691
9840244,22,144,8267,54112,251,82,2,2037
79560627,163,1237,9426,71534,269,5,5,1898
29160061,73,444,9789,59538,384,85,1,2566
69184367,69,488,9746,68928,205,79,1,2375
98489841,26,161,6234,38603,355,73,1,1155
13732003,177,1316,1695,12602,305,21,2,832
70375972,90,625,541,3756,163,42,4,980
38709471,46,251,5005,27310,376,78,1,2467
47562602,129,1203,653,6090,134,16,5,1180
48809136,36,283,5499,43229,190,62,2,1542
64960482,176,1150,3944,25771,232,93,3,752
80940403,134,673,145,728,398,29,2,1098
45879195,152,868,7768,44359,91,37,4,1823
36642540,80,374,1153,5391,256,16,3,1031
45671710,86,290,1120,3776,262,61,1,2235
27134523,64,533,8513,70898,352,87,5,1794
45164650,69,485,2830,19893,352,61,4,530
14612160,159,619,9319,36279,24,7,2,995
94022246,79,304,3034,11675,252,87,3,1473
4882123,28,211,4357,32833,245,73,4,1147
45630968,28,96,1972,6761,182,73,5,1412
108472177,133,1065,4101,32838,57,74,4,1518
33105081,164,1474,9654,86768,195,53,4,551
74107614,131,786,4325,25949,98,67,3,1175
9509926,87,239,4668,12824,175,97,3,606
74711961,56,265,1673,7917,73,5,3,1498
32674982,171,1694,7262,71941,143,83,6,2226
67313338,126,1077,1663,14215,263,5,1,1313
29589527,59,169,2648,7584,241,5,2,1125
43929357,88,688,1652,12915,256,59,2,1347
11456595,57,177,5752,17862,186,58,5,656
31513112,29,77,7588,20148,373,44,1,2047
13412113,119,492,5586,23096,270,25,2,1463
60409287,153,937,3760,23027,14,73,5,1732
100579669,129,1084,8529,71671,52,26,4,1713
73923660,135,1275,1053,9944,246,16,4,809
85430092,100,596,6279,37423,173,97,1,2091
42919648,44,144,8253,27009,169,35,4,1093
63644092,27,234,4131,35802,240,14,2,2855
38626792,55,263,9506,45455,254,43,5,2395
110185993,99,874,4060,35842,232,87,5,2704
97061374,53,517,8444,82368,14,74,3,1198
100994545,176,893,159,807,308,60,4,1248
29908257,124,1002,1343,10853,347,76,1,1643
60911900,76,353,7452,34613,188,84,1,2335
37016594,143,565,5152,20356,244,47,1,2560
108947026,57,119,9644,20133,304,75,1,1081
15198457,49,113,6255,14425,345,36,3,821
103940209,56,528,8313,78380,39,45,6,1867
82801793,94,591,148,930,348,12,6,1280
35688941,65,359,4319,23854,243,91,6,2786
62638565,108,691,6834,43725,187,30,5,1999
23391664,147,672,9704,44361,323,4,3,1272
9675609,112,576,530,2725,210,39,2,1495
107490788,156,532,7078,24137,153,44,1,1285
99610781,117,912,4902,38211,377,88,4,791
78771856,140,1313,4622,43348,256,77,4,2147
36676817,39,162,6528,27117,241,2,2,810
11791068,38,76,1718,3437,213,90,2,2809
31213578,163,1356,2901,24134,40,81,1,1143
5345822,100,518,6168,31950,138,19,6,1625
18426224,22,163,7276,53908,330,76,5,1399
28317343,24,206,9728,83499,39,84,1,2986
14956574,75,304,3577,14499,112,26,3,1299
97116374,30,94,5543,17368,101,84,3,2210
28541057,24,201,5773,48349,217,93,3,2280
68453281,72,544,5637,42590,43,35,3,1035
62390993,135,1038,2197,16892,300,66,5,1255
108383881,164,450,650,1783,194,94,4,1031
79253795,34,248,132,963,111,82,1,1421
19022601,102,951,8057,75120,366,2,3,1222
49906585,117,941,7970,64101,250,66,6,2693
93252304,112,230,8976,18432,8,59,5,1786
82445573,103,383,6590,24504,68,15,4,1627
67853781,111,664,9932,59414,133,86,4,2360
1700500,63,562,155,1382,55,63,5,1032
95612435,71,483,5482,37294,283,1,4,1542
30892014,140,728,1997,10385,44,22,6,960
30834220,145,957,2568,16949,59,3,5,1629
27521524,70,302,4501,19418,239,78,4,1049
51923265,33,249,4995,37689,207,62,1,1834
95740785,137,313,5340,12201,380,45,6,2316
107240136,20,54,4782,12911,10,60,6,2229
98975903,22,72,2586,8464,27,81,5,1788
26503373,175,1576,7049,63481,190,37,3,1991
56129244,170,411,9498,22963,61,19,1,898
71441739,86,630,3040,22269,85,44,6,1676
5931412,26,95,900,3288,192,15,1,839
14123181,133,998,1598,11992,104,68,1,753
74956107,74,254,911,3127,41,61,6,1216
61307444,142,637,5513,24730,229,78,1,2547
87340139,41,127,5702,17662,13,93,3,1244
18620501,57,405,6496,46156,260,10,1,1464
50715483,154,930,6030,36415,206,69,4,1364
53460965,107,448,6772,28353,278,8,2,999
57468197,137,1130,7013,57845,125,20,6,1862
24291593,157,776,3035,15002,314,70,1,1463
75979304,150,833,7539,41867,293,77,5,1203
24662135,174,1056,1142,6931,190,69,6,672
52943719,81,175,507,1096,4,34,2,1138
50663656,85,220,8160,21119,78,69,2,1149
66514027,148,975,4398,28973,182,99,5,1482
108318624,119,321,4996,13476,190,36,1,1186
71186631,163,592,1584,5753,211,55,6,801
109041343,155,974,3738,23490,383,25,4,1981
91351005,150,1260,2541,21345,2,27,6,1956
25486571,34,132,7382,28659,283,87,6,2997
24696067,26,220,5924,50127,297,64,5,2936
64618697,162,1136,2050,14376,276,54,6,1193
80712307,167,420,2744,6901,36,73,4,1928
23827009,123,603,6100,29904,170,71,4,770
47477890,111,818,4522,33325,93,44,1,1251
33331916,175,465,9920,26358,228,75,4,1390
48528905,133,827,66,410,299,49,2,1243
57362434,92,263,3251,9294,210,97,4,565
54362006,33,236,4367,31231,345,63,3,2008
28013743,89,838,8993,84675,60,23,1,1331
52094277,40,355,1776,15762,393,88,6,2480
33771246,88,524,569,3388,225,54,2,809
45016236,23,220,1960,18747,4,35,3,2383
15658064,137,460,6729,22593,294,87,1,1108
85539628,68,315,274,1270,14,49,1,972
17814984,174,496,5734,16345,210,84,3,537
18963781,39,283,4128,29955,200,74,1,2323
81561339,156,1550,5559,55234,20,99,6,1784
72876430,143,422,5704,16833,38,3,5,1982
27693442,58,375,6499,42020,268,44,2,1224
78097034,161,771,849,4066,316,71,2,1086
97734177,87,244,1276,3578,208,9,3,1344
37776761,120,950,2910,23037,200,88,3,2064
24461221,78,325,8303,34596,66,75,5,1932
100200277,96,679,2800,19805,364,81,3,620
95743530,68,669,1919,18879,30,85,6,1281
1792332,152,1151,6858,51931,147,56,2,2277
20083050,164,1433,1312,11465,399,38,2,1887
2135641,110,762,4307,29835,319,29,1,1178
73562137,178,740,5793,24084,198,31,4,695
105535658,59,243,1911,7871,74,36,4,873
95662666,64,431,9191,61896,117,60,4,1425
27125125,129,533,4826,19940,107,56,5,1440
92183582,24,161,6592,44221,57,39,5,1986
30220088,30,170,4629,26231,240,38,6,1705
95806960,86,554,6665,42936,31,54,1,1120
4745204,144,1156,7261,58289,6,65,3,1044
55587409,145,504,6298,21891,315,94,6,1852
80636754,152,1191,9097,71280,245,25,2,1126
78956976,83,721,6313,54839,64,27,5,1613
65574812,151,762,3872,19540,29,78,1,1454
40765800,142,292,717,1475,229,37,1,967
103000092,113,1057,2830,26471,67,20,6,1854
8343747,167,990,2570,15235,279,76,2,2890
64720658,95,410,7122,30738,98,26,3,1465
84816880,116,867,2661,19889,364,22,6,1647
4092929,144,1321,5664,51960,101,78,6,678
13988673,169,1433,4246,36003,376,63,5,592
31515675,69,595,5484,47290,357,4,2,1387
83496340,119,272,815,1862,169,31,4,909
68848593,69,672,6446,62779,123,62,1,2111
9650915,165,497,1597,4810,266,62,1,647
26534609,175,980,1110,6216,342,14,2,904
72184895,51,499,382,3738,287,19,2,1479
71699126,179,912,5952,30326,190,100,5,760
1329984,39,252,634,4097,375,39,3,903
55602878,28,229,9567,78245,114,38,5,1762
88806781,101,623,1569,9678,80,5,5,1088
93231283,77,641,1564,13020,48,48,3,898
10838353,127,878,4122,28496,292,80,1,2735
9748341,109,590,1994,10794,338,63,4,2085
94584236,163,1189,4012,29266,277,76,4,659
103408060,88,797,3945,35729,97,29,1,910
79224986,83,485,4615,26968,345,49,6,1748
65068250,100,348,7407,25777,390,12,3,1363
108922867,160,876,8387,45919,276,10,3,1260
33098351,24,120,3296,16480,314,33,1,1652
77075015,128,1274,6227,61978,268,28,1,962
2327629,106,403,485,1844,122,59,2,1061
73188591,22,133,8064,48750,36,55,5,2814
6010247,34,245,9005,64888,282,60,5,1903
98582293,63,282,4332,19391,41,35,1,1449
43931984,107,331,1368,4231,11,34,3,1318
71495037,180,1361,5744,43431,62,17,2,1181
40276984,73,265,1298,4712,378,85,3,1631
105459671,162,728,8418,37830,25,3,2,1278
61325460,95,543,525,3001,258,97,3,1464
55137507,138,378,3579,9803,304,40,3,2012
74313923,153,1169,3663,27987,205,47,2,852
7156171,167,500,6511,19494,198,84,4,1252
76122417,22,199,2509,22695,289,57,1,2203
33985923,71,583,939,7711,158,73,4,924
56284904,114,800,2652,18611,115,40,6,689
33063980,51,391,3153,24174,4,3,6,1798
41716290,92,223,9571,23199,343,50,5,997
11805049,81,622,3018,23175,206,13,5,1981
102951727,168,385,4640,10634,151,96,5,1959
62659525,164,1188,5090,36871,105,66,2,551
29638010,75,444,4868,28818,39,59,3,1122
106186937,51,142,2934,8170,53,73,3,1156
108545091,158,741,4191,19656,64,87,1,1243
68653693,176,1720,7198,70345,218,43,6,2509
86872418,178,810,3204,14581,97,2,3,1069
66219376,66,384,474,2758,174,31,5,1127
5439885,134,1133,7645,64640,124,86,2,2277
43105592,163,1404,9508,81897,330,82,2,2426
35644163,178,1760,6583,65091,364,94,3,1836
42863905,103,441,2993,12814,348,41,5,2493
48381029,88,268,4571,13920,341,36,1,2942
87217142,75,547,499,3640,38,73,6,1399
96114947,92,648,6907,48649,338,33,1,883
22080268,172,1121,2969,19351,284,31,1,2715
57708460,106,407,2328,8938,263,80,1,609
40809322,178,543,3894,11878,50,47,3,1082
49008000,107,357,9766,32583,286,56,3,1386
41765746,174,1188,8173,55802,268,36,6,1132
66673155,68,387,5676,32304,9,92,4,1906
70097177,173,1051,7098,43121,221,59,5,1806
70623949,42,102,2533,6151,268,10,5,1853
30835329,115,465,8814,35639,233,31,6,650
31405924,111,772,5171,35964,46,84,3,1026
63382357,125,1137,5052,45953,87,48,3,1154
71128753,170,1630,3106,29781,105,38,2,1458
38514806,124,992,7490,59920,96,52,4,1709
42627378,133,618,7566,35156,280,35,2,2388
89704567,103,720,3189,22292,150,89,1,563
33458263,102,771,401,3032,298,70,3,1248
108587136,168,950,1871,10581,365,1,4,1344
91416085,139,853,7850,48174,342,56,1,750
87321819,26,67,2060,5309,381,99,1,2545
21628049,95,866,8964,81714,20,44,6,1913
94624530,70,273,9611,37483,258,13,3,1118
95514395,176,834,8930,42316,91,84,6,1830
85451772,23,46,9569,19139,144,27,2,1868
25522645,57,141,3659,9052,218,23,1,1412
58365399,123,906,1714,12625,335,28,3,860
67664925,42,273,4461,28996,306,96,1,735
17070592,79,224,3289,9325,82,54,4,1644
24247246,112,1102,6398,62952,261,26,5,1667
104821682,156,601,6920,26659,7,54,1,1097
10494905,73,276,1197,4525,157,4,5,1486
28417683,67,624,8810,82051,174,30,6,1700
21369722,110,741,8997,60608,44,70,3,965
81397201,166,625,704,2650,196,56,2,1198
12826144,114,1025,9079,81632,7,48,3,1073
105355839,112,514,3653,16764,11,35,1,1354
32001884,117,487,6522,27148,50,23,3,1097
38532763,123,450,8633,31585,93,55,2,880
37551250,117,843,1537,11074,324,40,6,1671
54611620,47,252,5641,30246,143,49,6,1890
47729727,133,274,8362,17227,231,98,6,1987
20507372,96,701,8725,63710,268,54,1,637
34056388,115,1004,9610,83899,288,72,4,2082
97162466,137,877,8442,54042,318,3,1,1083
68396645,67,410,9133,55888,262,77,6,1977
78105549,146,1135,9823,76364,187,79,4,1252
76554014,155,421,1904,5171,43,7,4,1395
61650315,133,847,8909,56737,393,82,1,2977
42158392,101,452,5216,23343,185,91,1,1166
105860915,25,228,2155,19654,139,41,2,1588
16562999,91,451,3530,17494,220,10,5,1834
26324284,37,109,2741,8075,177,51,6,1627
102552335,61,588,1782,17178,261,57,6,2385
22746884,153,724,5569,26353,176,16,6,1936
20365849,94,755,5628,45204,224,28,3,1468
12170210,48,271,3338,18845,189,44,5,564
81270224,155,1137,7405,54320,128,34,4,1923
104424604,37,196,1429,7569,370,95,5,2593
28651204,42,113,5613,15101,351,29,4,1729
35283988,47,133,2482,7024,59,86,5,1956
25566955,174,915,6120,32182,257,96,5,1015
67183719,154,494,6719,21553,26,39,4,1580
10929471,126,960,4427,33730,398,7,3,1492
105003562,21,77,1154,4231,342,63,6,2577
109227317,88,443,3207,16145,368,7,4,1855
83852582,46,95,3128,6461,180,77,2,2527
41354145,72,360,9222,46110,97,4,5,1662
13364003,96,820,9221,78762,52,32,1,1218
8706613,154,1333,6980,60417,133,66,1,2071
37436489,101,385,2616,9972,46,9,3,809
57783329,52,331,7705,49046,54,78,3,901
43208341,148,1422,4005,38481,273,50,4,1933
44811990,29,125,1539,6633,115,13,1,996
23107445,31,161,3435,17840,140,35,6,2021
65809053,123,653,240,1275,57,92,1,1115
59258826,166,1649,4481,44513,237,93,2,1393
70261726,172,722,3035,12739,134,95,2,2029
95555333,123,640,3772,19626,98,13,5,1930
56665829,128,269,5206,10941,125,12,1,954
40658204,94,531,3096,17489,217,54,5,1967
60660818,164,542,1389,4591,246,12,6,1433
74553838,58,543,5377,50340,161,22,6,1510
12665132,123,743,8068,48735,99,24,6,1933
2233882,151,418,8293,22956,250,42,6,1594
100663141,29,148,3132,15983,140,1,2,1066
15066229,125,395,2640,8343,262,33,3,1768
42565622,161,772,2724,13062,268,7,1,1309
110066587,91,797,2053,17980,187,23,4,1545
52704009,30,191,5335,33967,200,5,6,2864
11711105,159,1078,1059,7179,162,37,5,2925
47360984,94,327,4688,16308,23,58,1,1151
51966068,142,1058,8415,62697,309,56,1,2475
41009001,179,1219,3804,25905,309,6,6,1848
12961396,136,737,2747,14886,64,55,6,1786
55471771,54,536,5388,53481,73,27,6,1650
86527973,139,702,5344,26990,86,10,2,992
82897760,76,174,3211,7352,103,32,5,2293
15371933,25,250,2641,26411,279,63,2,1216
96111146,134,915,6567,44842,68,95,5,1668
40732591,77,273,9064,32136,48,61,3,1261
7027433,143,1135,2579,20469,68,17,2,1204
80569872,30,64,1147,2446,251,76,6,918
101135175,62,608,4129,40491,37,26,3,1310
32219081,114,815,8912,63713,219,42,6,2184
103812187,66,659,2463,24592,349,88,6,2259
37185026,109,968,4869,43240,385,22,6,1791
43316661,123,823,8950,59884,346,9,6,1712
49141816,134,1009,4796,36114,70,23,4,1518
102976334,24,214,3545,31609,2,78,1,1780
89131740,80,160,6872,13744,344,66,6,2181
1715627,125,793,5449,34568,118,15,3,895
34751462,83,590,8142,57876,297,99,1,637
106893833,44,395,6268,56270,47,71,4,1557
59548319,130,633,6517,31733,293,31,3,1193
63472773,146,783,3997,21436,131,84,3,1937
2281092,157,870,4463,24732,109,30,1,1307
27964050,130,407,1664,5210,93,25,2,1086
84742240,52,257,7119,35184,137,100,1,2840
1981373,161,1306,3683,29875,123,37,5,2304
2662749,169,479,1898,5380,245,95,2,2420
76949958,170,688,9386,37986,131,68,1,967
69707136,133,1119,6690,56287,167,100,3,806
7307429,148,1263,2149,18340,239,19,5,1969
102913138,130,353,981,2664,220,32,2,1426
39070881,126,1140,9698,87744,390,77,1,837
74201487,74,470,2979,18920,45,71,4,1961
61454066,157,1256,5770,46161,330,24,4,1683
57687657,67,565,7968,67192,235,35,4,2189
68834030,153,1419,6103,56603,99,30,2,1245
4767257,48,287,5146,30768,370,46,6,786
53693012,149,655,660,2902,144,97,6,999
13017807,21,52,2099,5198,278,90,1,2944
24693307,110,232,540,1139,137,44,3,1418
72853168,63,612,1182,11483,88,90,4,954
28339750,67,279,9324,38827,380,82,3,2825
100906686,98,304,6324,19617,338,5,4,1928
9280263,142,602,608,2578,266,45,4,1340
72356216,42,281,3462,23163,297,32,3,1066
41810190,56,467,8323,69407,108,23,4,1557
16183999,37,106,1022,2927,336,12,2,907
76909322,149,1000,8015,53791,85,100,1,1130
28574577,165,1296,9914,77870,123,85,5,1074
79057234,40,109,9819,26756,134,5,5,1908
87542072,84,600,5523,39450,273,13,5,1578
95939171,172,1402,6020,49071,164,81,3,1240
78409641,69,307,5311,23630,64,91,5,1575
35837958,106,381,6959,25014,375,6,1,1182
45007710,67,254,9903,37543,364,38,1,617
7863064,30,80,2005,5346,178,15,1,826
2906488,30,69,3104,7140,283,83,2,949
5249033,169,1496,608,5382,203,79,6,1179
57591684,82,467,8118,46232,373,59,4,2444
49901242,78,281,9474,34131,159,5,1,1277
47766621,94,210,5052,11286,387,22,3,1263
65439083,60,281,7019,32873,81,42,4,1986
59697975,37,216,1604,9363,140,14,6,1297
44767462,61,314,5370,27643,8,5,4,1942
28564701,63,355,3992,22494,148,96,1,802
67400844,111,830,3533,26417,139,57,4,2471
62977775,139,893,4793,30792,325,37,1,1495
34919231,32,215,570,3829,166,86,4,1369
104078124,122,1139,890,8309,107,12,2,1091
81137608,130,995,3602,27569,19,74,2,876
87275551,24,122,4119,20938,51,21,1,2186
59992427,132,1107,3123,26190,395,55,3,1690
56549457,142,1118,8491,66851,83,25,6,1664
99495018,24,174,2536,18387,15,34,1,2579
90691309,140,647,3165,14626,224,37,2,2721
78044132,163,886,1790,9729,290,43,1,1854
15948243,68,215,4658,14728,168,14,1,937
57373042,106,843,2762,21965,242,90,2,639
11438224,139,1118,6125,49264,183,62,2,1815
60894745,143,634,3053,13535,369,40,4,791
57750300,105,753,5878,42154,153,58,3,1705
34732380,178,465,1358,3547,206,12,2,1297
75117405,176,585,9656,32096,391,32,1,2902
1330779,125,892,2181,15564,296,98,4,1097
38346457,162,485,1267,3793,243,47,4,1610
7140466,143,1302,9577,87198,183,5,6,1645
4597004,85,200,4455,10483,181,93,6,2003
21751013,87,797,9093,83300,143,44,3,659
44546863,141,950,6243,42062,184,55,6,3000
16758029,167,1402,5725,48062,314,92,2,2878
75596232,139,1206,2762,23964,312,54,4,1297
104825780,47,363,4054,31310,353,49,1,1892
